x_coordinate,y_coordinate,concentration_mg_L,time_final
10.0,9.25,0.0587117490754365,300.0
10.0,9.5,0.04453333680245816,300.0
10.0,9.75,0.03328897082296147,300.0
10.0,10.0,0.03328897082296147,300.0
15.0,0.0,0.0,300.0
15.0,0.25,3.212698552265347e-09,300.0
15.0,0.5,2.811503165123041e-08,300.0
15.0,0.75,1.669908436250571e-07,300.0
15.0,1.0,8.001792102074582e-07,300.0
15.0,1.25,3.274403773379693e-06,300.0
15.0,1.5,1.1765439296908336e-05,300.0
15.0,1.75,3.775562156875105e-05,300.0
15.0,2.0,0.00010950122296596127,300.0
15.0,2.25,0.0002896567099462417,300.0
15.0,2.5,0.0007040374285560981,300.0
15.0,2.75,0.0015822333100908165,300.0
15.0,3.0,0.0033056260739600636,300.0
15.0,3.25,0.006450692388372674,300.0
15.0,3.5,0.011807581281034754,300.0
15.0,3.75,0.020349879674956738,300.0
15.0,4.0,0.03313559897527391,300.0
15.0,4.25,0.051134048809179634,300.0
15.0,4.5,0.0749964942139802,300.0
15.0,4.75,0.10481361775670117,300.0
15.0,5.0,0.13992024577554066,300.0
15.0,5.25,0.17880894468005906,300.0
15.0,5.5,0.2191954080508898,300.0
15.0,5.75,0.2582437850103859,300.0
15.0,6.0,0.2929193857650815,300.0
15.0,6.25,0.3204023525740854,300.0
15.0,6.5,0.3384795183624719,300.0
15.0,6.75,0.3458373673856074,300.0
15.0,7.0,0.3422040368231431,300.0
15.0,7.25,0.3283242026064749,300.0
15.0,7.5,0.3057867413323762,300.0
15.0,7.75,0.27675195880747294,300.0
15.0,8.0,0.24363767239401593,300.0
15.0,8.25,0.2088211028955111,300.0
15.0,8.5,0.1743998769564151,300.0
15.0,8.75,0.142036023872707,300.0
15.0,9.0,0.11288729375099345,300.0
15.0,9.25,0.08761487197493756,300.0
15.0,9.5,0.06645658942171483,300.0
15.0,9.75,0.04967675061161135,300.0
15.0,10.0,0.04967675061161135,300.0
20.0,0.0,0.0,300.0
20.0,0.25,4.252722926410451e-09,300.0
20.0,0.5,3.72165136985789e-08,300.0
20.0,0.75,2.2104961845290836e-07,300.0
20.0,1.0,1.059215614880867e-06,300.0
20.0,1.25,4.334403546021402e-06,300.0
20.0,1.5,1.557418245831015e-05,300.0
20.0,1.75,4.9977984187141146e-05,300.0
20.0,2.0,0.00014494928602535987,300.0
20.0,2.25,0.00038342524550568843,300.0
20.0,2.5,0.0009319505283946271,300.0
20.0,2.75,0.0020944386044870573,300.0
