x_coordinate,y_coordinate,concentration_mg_L,time_final
75.0,5.75,0.6463057541270748,300.0
75.0,6.0,0.816807415678501,300.0
75.0,6.25,0.9920942220806881,300.0
75.0,6.5,1.160003659496805,300.0
75.0,6.75,1.3077208734566361,300.0
75.0,7.0,1.4234871880878335,300.0
75.0,7.25,1.4981957957694771,300.0
75.0,7.5,1.5265684363874303,300.0
75.0,7.75,1.507708771721802,300.0
75.0,8.0,1.4449719151157883,300.0
75.0,8.25,1.3452334025448955,300.0
75.0,8.5,1.2177484520865962,300.0
75.0,8.75,1.0728428351399601,300.0
75.0,9.0,0.920668077279917,300.0
75.0,9.25,0.7702020703006014,300.0
75.0,9.5,0.6286883243698548,300.0
75.0,9.75,0.5044966698524791,300.0
75.0,10.0,0.5044966698524791,300.0
80.0,0.0,0.0,300.0
80.0,0.25,4.3881639572287516e-10,300.0
80.0,0.5,4.0549732002984165e-09,300.0
